Date,Stock,Num_Clients,Sum_Pct
2026-03-25,JSWSTEEL,4,17.22
2026-03-25,JUBLFOOD,2,7.05
2026-03-25,KALYANKJIL,3,11.25
2026-03-25,KAYNES,2,9.92
2026-03-25,KOTAKBANK,1,4.59
2026-03-25,KPITTECH,1,5.7
2026-03-25,LAURUSLABS,4,13.77
2026-03-25,LICHSGFIN,10,55.2
2026-03-25,LODHA,5,36.72
2026-03-25,LTF,1,4.96
2026-03-25,LUPIN,1,5.02
2026-03-25,MANAPPURAM,9,48.46
2026-03-25,MARICO,1,3.37
2026-03-25,MARUTI,1,3.33
2026-03-25,MAZDOCK,3,12.06
2026-03-25,MCX,1,4.97
2026-03-25,MFSL,4,20.41
2026-03-25,MOTHERSON,1,4.83
2026-03-25,MPHASIS,1,3.11
2026-03-25,NATIONALUM,1,4.33
2026-03-25,NBCC,5,22.56
2026-03-25,NMDC,6,36.2
2026-03-25,NTPC,1,3.2
2026-03-25,NYKAA,1,3.58
2026-03-25,OBEROIRLTY,4,16.89
2026-03-25,OFSS,3,15.48
2026-03-25,ONGC,1,5.46
2026-03-25,PATANJALI,9,44.05
2026-03-25,PETRONET,1,4.3
2026-03-25,PFC,2,8.36
2026-03-25,PHOENIXLTD,2,7.76
2026-03-25,PIIND,1,3.12
2026-03-25,PNB,3,12.99
2026-03-25,PNBHOUSING,3,11.14
2026-03-25,PREMIERENE,2,7.88
2026-03-25,PRESTIGE,1,7.64
2026-03-25,RBLBANK,9,36.6
2026-03-25,RECLTD,3,15.89
2026-03-25,RVNL,1,3.06
2026-03-25,SAIL,13,91.25
2026-03-25,SAMMAANCAP,9,56.73
2026-03-25,SBICARD,2,11.9
2026-03-25,SBILIFE,1,5.53
2026-03-25,SHRIRAMFIN,1,3.65
2026-03-25,SYNGENE,3,14.44
2026-03-25,TATACONSUM,1,4.8
2026-03-25,TATAELXSI,1,5.53
2026-03-25,TATAPOWER,2,7.14
2026-03-25,TATATECH,1,4.22
2026-03-25,TECHM,1,3.6
2026-03-25,TVSMOTOR,1,5.98
2026-03-25,ULTRACEMCO,1,3.38
2026-03-25,UNITDSPR,1,4.32
2026-03-25,UPL,1,5.57
2026-03-25,VEDL,1,3.59
2026-03-25,WAAREEENER,1,3.79
2026-03-25,YESBANK,1,3.51
2026-05-25,360ONE,1,3.77
2026-05-25,ABCAPITAL,2,11.48
2026-05-25,ADANIENSOL,7,42.04
2026-05-25,ADANIENT,4,24.48
2026-05-25,ADANIGREEN,4,16.92
2026-05-25,ADANIPOWER,1,5.79
2026-05-25,ALKEM,1,7.15
2026-05-25,AMBER,13,71.71
2026-05-25,AMBUJACEM,8,42.28
2026-05-25,APLAPOLLO,2,7.18
2026-05-25,ASHOKLEY,1,6.72
2026-05-25,ASTRAL,1,3.28
2026-05-25,AUBANK,1,4.83
2026-05-25,AUROPHARMA,7,34.63
2026-05-25,BANDHANBNK,8,47.37
2026-05-25,BANKBARODA,4,20.44
2026-05-25,BANKINDIA,2,13.87
2026-05-25,BDL,1,3.41
2026-05-25,BEL,1,3.09
2026-05-25,BHEL,7,38.69
2026-05-25,BIOCON,3,14.97
2026-05-25,BOSCHLTD,7,31.29
2026-05-25,BPCL,1,3.5
2026-05-25,CANBK,4,20.16
2026-05-25,CDSL,1,6.01
2026-05-25,CGPOWER,1,7.42
2026-05-25,CHOLAFIN,2,11.64
2026-05-25,CONCOR,6,33.79
2026-05-25,CROMPTON,4,16.59
2026-05-25,DABUR,2,7.03
2026-05-25,DALBHARAT,5,21.59
2026-05-25,DELHIVERY,1,4.92
2026-05-25,DLF,3,11.65
2026-05-25,DRREDDY,1,4.19
2026-05-25,EICHERMOT,1,3.05
2026-05-25,EXIDEIND,1,3.31
2026-05-25,GLENMARK,11,55.66
2026-05-25,GMRAIRPORT,1,4.66
2026-05-25,GODREJCP,1,5.54
2026-05-25,GODREJPROP,2,7.24
2026-05-25,GRASIM,3,15.16
2026-05-25,HAL,1,3.03
2026-05-25,HAVELLS,3,13.97
2026-05-25,HCLTECH,1,4.6
2026-05-25,HDFCAMC,1,4.14
2026-05-25,HDFCLIFE,4,16.8
2026-05-25,HINDZINC,1,4.04
2026-05-25,HYUNDAI,2,11.55
2026-05-25,ICICIBANK,1,3.61
2026-05-25,ICICIPRULI,2,7.32
2026-05-25,IDEA,7,32.8
2026-05-25,IDFCFIRSTB,1,6.89
2026-05-25,IEX,4,27.38
2026-05-25,INDHOTEL,1,4.02
2026-05-25,INDIANB,1,3.61
2026-05-25,INDUSINDBK,1,4.2
2026-05-25,INDUSTOWER,7,33.58
2026-05-25,INOXWIND,4,19.82
2026-05-25,JINDALSTEL,1,4.95
2026-05-25,JIOFIN,3,13.09
2026-05-25,JSWENERGY,2,8.88
2026-05-25,JSWSTEEL,5,20.28
2026-05-25,JUBLFOOD,5,22.09
2026-05-25,KALYANKJIL,2,7.29
2026-05-25,KAYNES,5,28.74
2026-05-25,KFINTECH,1,4.08
2026-05-25,LAURUSLABS,3,11.53
2026-05-25,LICHSGFIN,9,40.56
2026-05-25,LODHA,3,13.93
2026-05-25,LUPIN,2,9.12
2026-05-25,MANAPPURAM,11,55.34
2026-05-25,MCX,1,3.38
2026-05-25,MFSL,2,8.5
2026-05-25,MOTHERSON,3,12.43
2026-05-25,MOTILALOFS,1,3.36
2026-05-25,NATIONALUM,2,9.29
2026-05-25,NAUKRI,1,5.64
2026-05-25,NBCC,5,25.85
2026-05-25,NMDC,9,49.39
2026-05-25,NTPC,1,5.04
2026-05-25,NYKAA,3,10.92
2026-05-25,OBEROIRLTY,2,7.18
2026-05-25,PATANJALI,9,41.5
2026-05-25,PFC,1,4.63
2026-05-25,PHOENIXLTD,2,8.53
2026-05-25,PIDILITIND,1,4.14
2026-05-25,PIIND,2,8.85
2026-05-25,PNB,6,29.71
2026-05-25,PNBHOUSING,3,14.1
2026-05-25,POWERINDIA,1,3.19
2026-05-25,PREMIERENE,5,24.14
2026-05-25,PRESTIGE,1,3.32
2026-05-25,RBLBANK,7,33.86
2026-05-25,RECLTD,3,16.18
2026-05-25,SAIL,13,86.04
2026-05-25,SAMMAANCAP,9,40.34
2026-05-25,SBICARD,2,10.39
2026-05-25,SHREECEM,1,6.45
2026-05-25,SHRIRAMFIN,1,3.62
2026-05-25,SUNPHARMA,1,4.3
2026-05-25,SUPREMEIND,1,3.68
2026-05-25,TATACONSUM,1,5.79
2026-05-25,TATAPOWER,1,3.23
2026-05-25,TMPV,1,4.33
2026-05-25,TVSMOTOR,2,11.26
2026-05-25,UNIONBANK,1,3.2
2026-05-25,UNITDSPR,2,9.04
2026-05-25,UPL,3,15.0
2026-05-25,VBL,1,5.89
2026-05-25,WAAREEENER,2,9.61
2026-05-25,WIPRO,3,19.3
2026-05-25,YESBANK,2,8.92
2026-05-25,ZYDUSLIFE,2,7.46
2026-02-26,ABCAPITAL,5,19.94
2026-02-26,ADANIENSOL,8,39.83
2026-02-26,ADANIENT,2,8.84
2026-02-26,ADANIGREEN,2,6.12
2026-02-26,ADANIPORTS,1,3.03
2026-02-26,ALKEM,1,4.93
2026-02-26,AMBUJACEM,6,31.6
2026-02-26,APLAPOLLO,2,7.36
2026-02-26,APOLLOHOSP,1,4.91
2026-02-26,ASHOKLEY,1,3.07
2026-02-26,ASIANPAINT,1,3.54
2026-02-26,AUROPHARMA,12,54.49
2026-02-26,BAJAJFINSV,2,7.48
2026-02-26,BANDHANBNK,4,22.98
2026-02-26,BANKBARODA,1,7.04
2026-02-26,BHEL,6,35.57
2026-02-26,BIOCON,2,7.3
2026-02-26,BOSCHLTD,1,4.42
2026-02-26,BRITANNIA,1,4.49
2026-02-26,CDSL,1,3.56
2026-02-26,CHOLAFIN,2,12.63
2026-02-26,COFORGE,2,15.71
2026-02-26,CONCOR,8,41.46
2026-02-26,CROMPTON,7,30.25
2026-02-26,DABUR,2,7.41
2026-02-26,DALBHARAT,2,7.6
2026-02-26,DELHIVERY,1,5.97
2026-02-26,DLF,7,29.57
2026-02-26,ETERNAL,1,3.5
2026-02-26,EXIDEIND,3,13.64
2026-02-26,GAIL,1,6.06
2026-02-26,GLENMARK,7,31.58
2026-02-26,GMRAIRPORT,2,9.39
2026-02-26,GODREJPROP,2,9.67
2026-02-26,GRASIM,3,16.4
2026-02-26,HAL,2,7.92
2026-02-26,HAVELLS,1,3.84
2026-02-26,HDFCBANK,1,4.18
2026-02-26,HDFCLIFE,1,3.0
2026-02-26,HINDZINC,1,4.58
2026-02-26,HUDCO,2,7.83
2026-02-26,ICICIGI,1,5.46
2026-02-26,ICICIPRULI,4,17.16
2026-02-26,IDEA,8,41.44
2026-02-26,IDFCFIRSTB,3,11.75
2026-02-26,IEX,5,23.05
2026-02-26,INDIGO,1,3.59
2026-02-26,INDUSINDBK,1,4.14
2026-02-26,INDUSTOWER,3,13.64
2026-02-26,INOXWIND,6,27.58
2026-02-26,IREDA,1,4.44
2026-02-26,JIOFIN,5,26.69
2026-02-26,JSWENERGY,5,20.96
2026-02-26,JSWSTEEL,5,23.16
2026-02-26,JUBLFOOD,1,3.88
2026-02-26,KALYANKJIL,2,8.27
2026-02-26,KAYNES,4,19.8
2026-02-26,KOTAKBANK,1,3.3
2026-02-26,LAURUSLABS,2,9.39
2026-02-26,LICHSGFIN,10,50.67
2026-02-26,LODHA,1,3.25
2026-02-26,LUPIN,1,5.02
2026-02-26,MANAPPURAM,5,28.15
2026-02-26,MARICO,2,6.44
2026-02-26,MCX,2,8.34
2026-02-26,MFSL,3,13.1
2026-02-26,MOTHERSON,2,8.4
2026-02-26,MPHASIS,1,3.11
2026-02-26,MUTHOOTFIN,1,4.02
2026-02-26,NATIONALUM,3,13.11
2026-02-26,NBCC,5,20.99
2026-02-26,NHPC,1,5.42
2026-02-26,NMDC,6,33.73
2026-02-26,NTPC,1,3.98
2026-02-26,NYKAA,1,4.1
2026-02-26,OBEROIRLTY,1,3.74
2026-02-26,OFSS,3,15.58
2026-02-26,ONGC,1,3.71
2026-02-26,PATANJALI,9,46.83
2026-02-26,PAYTM,1,3.75
2026-02-26,PETRONET,2,8.59
2026-02-26,PFC,2,8.62
2026-02-26,PGEL,1,3.63
2026-02-26,PHOENIXLTD,2,7.78
2026-02-26,PIIND,1,3.12
2026-02-26,PNB,2,9.76
2026-02-26,PNBHOUSING,2,8.22
2026-02-26,POLICYBZR,1,3.39
2026-02-26,PRESTIGE,1,3.7
2026-02-26,RBLBANK,3,10.7
2026-02-26,RECLTD,3,17.46
2026-02-26,SAIL,13,91.56
2026-02-26,SAMMAANCAP,14,83.37
2026-02-26,SBICARD,2,9.94
2026-02-26,SOLARINDS,1,3.4
2026-02-26,SUNPHARMA,1,3.38
2026-02-26,SYNGENE,3,14.62
2026-02-26,TATACONSUM,1,3.97
2026-02-26,TVSMOTOR,2,11.15
2026-02-26,UNOMINDA,2,13.52
2026-02-26,UPL,2,10.73
2026-02-26,VEDL,2,6.75
2026-02-26,YESBANK,1,3.65
2026-05-26,360ONE,1,3.53
2026-05-26,ABCAPITAL,2,10.5
2026-05-26,ADANIENSOL,7,40.78
2026-05-26,ADANIENT,3,22.05
2026-05-26,ADANIGREEN,3,12.7
2026-05-26,ADANIPOWER,1,5.98
2026-05-26,ALKEM,1,7.15
2026-05-26,AMBER,9,48.15
2026-05-26,AMBUJACEM,7,39.01
2026-05-26,APLAPOLLO,1,3.35
2026-05-26,ASHOKLEY,1,6.72
2026-05-26,AUBANK,1,4.73
2026-05-26,AUROPHARMA,5,27.01
2026-05-26,AXISBANK,1,3.5
2026-05-26,BANDHANBNK,8,48.86
2026-05-26,BANKBARODA,2,12.87
2026-05-26,BANKINDIA,2,9.22
2026-05-26,BEL,1,3.09
2026-05-26,BHEL,7,39.54
2026-05-26,BIOCON,3,15.98
2026-05-26,BOSCHLTD,2,10.02
2026-05-26,CANBK,3,16.64
2026-05-26,CDSL,1,6.45
2026-05-26,CGPOWER,1,7.34
2026-05-26,CHOLAFIN,2,11.54
2026-05-26,CONCOR,5,22.42
2026-05-26,CROMPTON,4,16.51
2026-05-26,DABUR,2,6.97
2026-05-26,DALBHARAT,2,9.84
2026-05-26,DELHIVERY,1,4.86
2026-05-26,DLF,3,11.65
2026-05-26,EXIDEIND,1,3.31
2026-05-26,GLENMARK,11,56.25
2026-05-26,GMRAIRPORT,1,4.66
2026-05-26,GODREJCP,1,5.11
2026-05-26,GODREJPROP,2,7.32
2026-05-26,GRASIM,3,14.82
2026-05-26,HAL,1,3.03
2026-05-26,HAVELLS,1,3.86
2026-05-26,HDFCAMC,1,3.69
2026-05-26,HDFCLIFE,4,16.77
2026-05-26,HINDZINC,1,3.44
2026-05-26,HYUNDAI,2,11.55
2026-05-26,ICICIBANK,1,4.14
2026-05-26,IDEA,6,29.11
2026-05-26,IDFCFIRSTB,1,6.9
2026-05-26,IEX,5,27.91
2026-05-26,INDHOTEL,1,4.21
2026-05-26,INDUSINDBK,1,4.21
2026-05-26,INDUSTOWER,7,31.93
2026-05-26,INOXWIND,3,14.3
2026-05-26,JINDALSTEL,1,4.99
2026-05-26,JIOFIN,3,12.98
2026-05-26,JSWENERGY,1,4.65
2026-05-26,JSWSTEEL,5,18.32
2026-05-26,JUBLFOOD,3,14.55
2026-05-26,KALYANKJIL,1,3.73
2026-05-26,KAYNES,5,22.2
2026-05-26,LAURUSLABS,3,11.36
2026-05-26,LICHSGFIN,8,37.23
2026-05-26,LODHA,3,13.1
2026-05-26,MANAPPURAM,7,38.16
2026-05-26,MCX,1,3.38
2026-05-26,MFSL,2,9.32
2026-05-26,MOTHERSON,2,9.32
2026-05-26,NATIONALUM,2,9.28
2026-05-26,NAUKRI,1,5.62
2026-05-26,NBCC,4,20.97
2026-05-26,NMDC,8,45.93
2026-05-26,NTPC,1,6.0
2026-05-26,NYKAA,3,10.35
2026-05-26,PATANJALI,10,43.25
2026-05-26,PAYTM,1,4.07
2026-05-26,PFC,1,4.63
2026-05-26,PGEL,1,3.15
2026-05-26,PHOENIXLTD,2,7.03
2026-05-26,PIDILITIND,1,4.04
2026-05-26,PIIND,2,7.33
2026-05-26,PNB,5,26.64
2026-05-26,PNBHOUSING,2,9.34
2026-05-26,PREMIERENE,3,13.32
2026-05-26,PRESTIGE,1,3.66
2026-05-26,RBLBANK,5,26.82
2026-05-26,RECLTD,3,16.19
2026-05-26,SAIL,12,82.78
2026-05-26,SAMMAANCAP,8,37.9
2026-05-26,SBICARD,2,10.39
2026-05-26,SBILIFE,1,3.01
2026-05-26,SHREECEM,1,6.45
2026-05-26,SHRIRAMFIN,1,3.44
2026-05-26,SOLARINDS,1,3.3
2026-05-26,SUNPHARMA,1,3.03
2026-05-26,SUPREMEIND,1,3.96
2026-05-26,TATACONSUM,1,6.84
2026-05-26,TATAPOWER,1,4.89
2026-05-26,TMPV,1,3.55
2026-05-26,TVSMOTOR,2,11.16
2026-05-26,UPL,3,14.22
2026-05-26,VBL,1,4.76
2026-05-26,WAAREEENER,2,7.82
2026-05-26,WIPRO,1,7.83
2026-05-26,YESBANK,2,9.31
2026-04-27,ABCAPITAL,2,7.5
2026-04-27,ADANIENSOL,8,42.18
2026-04-27,ADANIENT,3,24.67
2026-04-27,ADANIGREEN,2,8.37
2026-04-27,ADANIPOWER,1,5.23
2026-04-27,ALKEM,1,5.68
2026-04-27,AMBER,1,3.07
2026-04-27,AMBUJACEM,8,43.83
2026-04-27,APLAPOLLO,2,6.55
2026-04-27,ASTRAL,1,3.71
2026-04-27,AUBANK,1,3.94
2026-04-27,AUROPHARMA,9,42.66
2026-04-27,BANDHANBNK,6,34.01
2026-04-27,BANKBARODA,2,10.17
2026-04-27,BDL,1,3.06
2026-04-27,BHARTIARTL,1,3.01
2026-04-27,BHEL,7,36.26
2026-04-27,BIOCON,1,3.66
2026-04-27,BOSCHLTD,3,12.61
2026-04-27,CANBK,1,7.66
2026-04-27,CGPOWER,1,4.21
2026-04-27,CHOLAFIN,2,12.51
2026-04-27,COFORGE,2,8.07
2026-04-27,CONCOR,4,21.81
2026-04-27,CROMPTON,4,17.56
2026-04-27,DABUR,3,12.61
2026-04-27,DALBHARAT,2,7.35
2026-04-27,DELHIVERY,2,10.57
2026-04-27,DIXON,1,3.76
2026-04-27,DLF,4,17.7
2026-04-27,EICHERMOT,1,3.11
2026-04-27,EXIDEIND,6,27.79
2026-04-27,GLENMARK,9,44.69
2026-04-27,GMRAIRPORT,1,5.45
2026-04-27,GODREJCP,1,8.33
2026-04-27,GODREJPROP,2,7.67
2026-04-27,GRASIM,2,12.27
2026-04-27,HAL,1,4.43
2026-04-27,HCLTECH,1,3.39
2026-04-27,HDFCLIFE,1,5.59
2026-04-27,HEROMOTOCO,1,3.4
2026-04-27,HINDZINC,1,4.12
2026-04-27,HUDCO,2,6.03
2026-04-27,HYUNDAI,2,6.5
2026-04-27,ICICIGI,1,5.4
2026-04-27,ICICIPRULI,3,13.21
2026-04-27,IDEA,6,31.38
2026-04-27,IDFCFIRSTB,1,3.47
2026-04-27,IEX,4,19.03
2026-04-27,INDUSTOWER,3,16.14
2026-04-27,INOXWIND,5,23.46
2026-04-27,IREDA,2,6.33
2026-04-27,JIOFIN,4,19.13
2026-04-27,JSWENERGY,2,8.42
2026-04-27,JSWSTEEL,4,17.71
2026-04-27,JUBLFOOD,5,26.19
2026-04-27,KALYANKJIL,3,16.17
2026-04-27,KAYNES,1,4.27
2026-04-27,KOTAKBANK,1,4.29
2026-04-27,KPITTECH,1,4.19
2026-04-27,LAURUSLABS,3,11.49
2026-04-27,LICHSGFIN,10,48.18
2026-04-27,LODHA,7,35.04
2026-04-27,LUPIN,1,4.85
2026-04-27,MANAPPURAM,11,51.02
2026-04-27,MAZDOCK,1,3.83
2026-04-27,MCX,3,13.03
2026-04-27,MFSL,3,12.96
2026-04-27,MOTHERSON,1,5.66
2026-04-27,NATIONALUM,3,14.18
2026-04-27,NBCC,5,25.47
2026-04-27,NMDC,5,33.2
2026-04-27,NTPC,1,3.05
2026-04-27,NYKAA,3,12.46
2026-04-27,OBEROIRLTY,4,18.83
2026-04-27,PATANJALI,9,45.96
2026-04-27,PFC,1,4.92
2026-04-27,PGEL,1,4.01
2026-04-27,PHOENIXLTD,2,6.95
2026-04-27,PIIND,1,4.09
2026-04-27,PNB,4,16.26
2026-04-27,PNBHOUSING,2,7.84
2026-04-27,POWERINDIA,3,12.63
2026-04-27,PREMIERENE,3,13.8
2026-04-27,PRESTIGE,1,6.36
2026-04-27,RBLBANK,8,37.38
2026-04-27,RECLTD,3,15.67
2026-04-27,SAIL,13,88.47
2026-04-27,SAMMAANCAP,11,60.35
2026-04-27,SBICARD,3,18.61
2026-04-27,SBILIFE,4,18.15
2026-04-27,SHREECEM,1,5.01
2026-04-27,SONACOMS,1,3.13
2026-04-27,TATAELXSI,3,10.94
2026-04-27,TATAPOWER,2,7.11
2026-04-27,TATATECH,1,3.53
2026-04-27,TVSMOTOR,2,9.29
2026-04-27,UNOMINDA,1,3.32
2026-04-27,UPL,3,15.41
2026-04-27,VBL,1,6.95
2026-04-27,VEDL,1,3.62
2026-04-27,WAAREEENER,2,13.47
2026-04-27,WIPRO,1,6.84
2026-04-27,YESBANK,1,3.4
2026-04-27,ZYDUSLIFE,2,6.58
2026-02-27,ABCAPITAL,2,7.4
2026-02-27,ADANIENSOL,8,39.87
2026-02-27,ADANIENT,2,8.88
2026-02-27,ADANIGREEN,2,6.12
2026-02-27,ADANIPORTS,1,3.31
2026-02-27,ALKEM,1,4.93
2026-02-27,AMBUJACEM,6,31.56
2026-02-27,APLAPOLLO,2,7.36
2026-02-27,APOLLOHOSP,1,4.75
2026-02-27,ASIANPAINT,1,3.54
2026-02-27,AUROPHARMA,12,55.15
2026-02-27,BAJAJFINSV,2,7.46
2026-02-27,BANDHANBNK,5,27.53
2026-02-27,BANKBARODA,1,7.04
2026-02-27,BDL,1,3.02
2026-02-27,BHEL,6,35.9
2026-02-27,BIOCON,2,8.14
2026-02-27,BOSCHLTD,1,4.33
2026-02-27,BRITANNIA,1,5.02
2026-02-27,CDSL,1,3.72
2026-02-27,CHOLAFIN,2,12.3
2026-02-27,COFORGE,2,16.13
2026-02-27,CONCOR,8,39.78
2026-02-27,CROMPTON,7,30.03
2026-02-27,DABUR,2,7.46
2026-02-27,DALBHARAT,1,4.08
2026-02-27,DELHIVERY,1,5.88
2026-02-27,DIXON,1,3.03
2026-02-27,DLF,6,25.82
2026-02-27,ETERNAL,1,3.5
2026-02-27,EXIDEIND,3,13.51
2026-02-27,GAIL,1,6.15
2026-02-27,GLENMARK,7,31.75
2026-02-27,GMRAIRPORT,1,5.83
2026-02-27,GODREJPROP,2,9.67
2026-02-27,GRASIM,3,16.77
2026-02-27,HAL,2,8.32
2026-02-27,HAVELLS,1,3.81
2026-02-27,HDFCBANK,1,4.18
2026-02-27,HDFCLIFE,1,3.19
2026-02-27,HINDZINC,1,4.78
2026-02-27,HUDCO,2,7.68
2026-02-27,ICICIGI,1,5.46
2026-02-27,ICICIPRULI,4,17.71
2026-02-27,IDEA,8,41.49
2026-02-27,IDFCFIRSTB,3,10.26
2026-02-27,IEX,5,22.14
2026-02-27,INDIGO,1,3.94
2026-02-27,INDUSINDBK,1,4.14
2026-02-27,INDUSTOWER,3,13.89
2026-02-27,INOXWIND,5,23.97
2026-02-27,IREDA,1,4.47
2026-02-27,JIOFIN,5,26.7
2026-02-27,JSWENERGY,5,20.92
2026-02-27,JSWSTEEL,5,23.32
2026-02-27,JUBLFOOD,2,8.66
2026-02-27,KALYANKJIL,2,8.2
2026-02-27,KAYNES,4,19.06
2026-02-27,KOTAKBANK,1,3.46
2026-02-27,LAURUSLABS,2,9.59
2026-02-27,LICHSGFIN,10,50.22
2026-02-27,LODHA,1,3.25
2026-02-27,LTF,1,5.23
2026-02-27,LUPIN,1,5.02
2026-02-27,MANAPPURAM,6,32.84
2026-02-27,MARICO,2,6.44
2026-02-27,MCX,1,4.58
2026-02-27,MFSL,3,12.92
2026-02-27,MOTHERSON,2,8.4
2026-02-27,MPHASIS,1,3.11
2026-02-27,MUTHOOTFIN,1,4.32
2026-02-27,NATIONALUM,3,14.01
2026-02-27,NBCC,5,20.99
2026-02-27,NHPC,1,5.28
2026-02-27,NMDC,6,33.69
2026-02-27,NTPC,1,3.98
2026-02-27,NYKAA,1,4.1
2026-02-27,OBEROIRLTY,1,3.74
2026-02-27,OFSS,3,15.58
2026-02-27,ONGC,1,3.64
2026-02-27,PATANJALI,9,46.61
2026-02-27,PAYTM,1,3.39
2026-02-27,PETRONET,2,7.97
2026-02-27,PFC,2,10.3
2026-02-27,PGEL,1,3.64
2026-02-27,PHOENIXLTD,2,7.79
2026-02-27,PIIND,1,3.12
2026-02-27,PNB,2,9.7
2026-02-27,PNBHOUSING,2,8.22
2026-02-27,POLICYBZR,1,3.49
2026-02-27,PRESTIGE,1,3.71
2026-02-27,RBLBANK,4,13.97
2026-02-27,RECLTD,3,17.68
2026-02-27,SAIL,13,93.05
2026-02-27,SAMMAANCAP,13,79.89
2026-02-27,SBICARD,2,11.9
2026-02-27,SBILIFE,1,3.53
2026-02-27,SOLARINDS,1,3.4
2026-02-27,SUNPHARMA,1,3.64
2026-02-27,SYNGENE,3,14.78
2026-02-27,TATACONSUM,1,4.57
2026-02-27,TVSMOTOR,2,11.15
2026-02-27,UNOMINDA,2,13.93
2026-02-27,UPL,2,9.21
2026-02-27,VEDL,2,7.51
2026-02-27,YESBANK,1,3.14
2026-01-27,ABCAPITAL,6,31.39
2026-01-27,ADANIENSOL,8,35.55
2026-01-27,ADANIENT,2,8.78
2026-01-27,ADANIGREEN,1,3.58
2026-01-27,ADANIPORTS,1,6.04
2026-01-27,ALKEM,1,4.93
2026-01-27,AMBER,1,6.66
2026-01-27,AMBUJACEM,7,32.83
2026-01-27,ANGELONE,1,6.29
2026-01-27,APLAPOLLO,8,35.07
2026-01-27,APOLLOHOSP,2,12.36
2026-01-27,ASHOKLEY,2,7.42
2026-01-27,ASIANPAINT,1,3.54
2026-01-27,AUBANK,1,4.67
2026-01-27,AUROPHARMA,9,43.8
2026-01-27,AXISBANK,1,4.52
2026-01-27,BAJAJFINSV,2,7.28
2026-01-27,BAJFINANCE,1,4.5
2026-01-27,BANDHANBNK,10,50.74
2026-01-27,BANKINDIA,2,10.2
2026-01-27,BDL,1,3.79
2026-01-27,BEL,1,4.07
2026-01-27,BHEL,2,10.49
2026-01-27,BIOCON,3,14.14
2026-01-27,BOSCHLTD,1,3.61
2026-01-27,BRITANNIA,1,3.91
2026-01-27,CANBK,1,3.61
2026-01-27,CDSL,1,3.75
2026-01-27,CGPOWER,1,4.04
2026-01-27,CHOLAFIN,2,8.55
2026-01-27,CONCOR,9,43.67
2026-01-27,CROMPTON,8,37.07
2026-01-27,CUMMINSIND,1,4.01
2026-01-27,DABUR,2,9.46
2026-01-27,DALBHARAT,1,4.72
2026-01-27,DELHIVERY,1,7.58
2026-01-27,DIVISLAB,1,5.61
2026-01-27,DIXON,2,8.09
2026-01-27,DLF,6,29.85
2026-01-27,EICHERMOT,1,3.33
2026-01-27,ETERNAL,2,8.03
2026-01-27,EXIDEIND,2,7.51
2026-01-27,FORTIS,1,3.55
2026-01-27,GAIL,1,6.22
2026-01-27,GLENMARK,6,29.7
2026-01-27,GMRAIRPORT,2,10.69
2026-01-27,GODREJPROP,10,56.04
2026-01-27,GRASIM,2,12.57
2026-01-27,HAL,2,7.89
2026-01-27,HAVELLS,1,5.32
2026-01-27,HDFCAMC,2,8.3
2026-01-27,HDFCBANK,1,3.46
2026-01-27,HUDCO,3,13.11
2026-01-27,ICICIGI,1,7.66
2026-01-27,ICICIPRULI,1,3.69
2026-01-27,IDEA,6,31.87
2026-01-27,IEX,3,12.77
2026-01-27,INDHOTEL,1,4.05
2026-01-27,INDUSINDBK,1,4.14
2026-01-27,INDUSTOWER,5,24.71
2026-01-27,INOXWIND,5,26.95
2026-01-27,IRCTC,2,7.08
2026-01-27,ITC,1,3.2
2026-01-27,JIOFIN,6,27.79
2026-01-27,JSWENERGY,6,28.05
2026-01-27,JSWSTEEL,3,14.65
2026-01-27,JUBLFOOD,1,3.88
2026-01-27,KALYANKJIL,2,8.29
2026-01-27,KAYNES,3,14.05
2026-01-27,KOTAKBANK,1,3.6
2026-01-27,LAURUSLABS,1,6.14
2026-01-27,LICHSGFIN,7,28.93
2026-01-27,LICI,1,3.9
2026-01-27,LODHA,3,13.66
2026-01-27,LUPIN,1,5.02
2026-01-27,MANAPPURAM,4,18.02
2026-01-27,MARICO,4,14.94
2026-01-27,MAXHEALTH,1,3.39
2026-01-27,MAZDOCK,1,3.38
2026-01-27,MCX,1,5.25
2026-01-27,MFSL,3,15.28
2026-01-27,MOTHERSON,1,4.51
2026-01-27,MPHASIS,2,6.88
2026-01-27,MUTHOOTFIN,1,5.66
2026-01-27,NATIONALUM,1,3.12
2026-01-27,NBCC,5,22.14
2026-01-27,NHPC,1,3.14
2026-01-27,NMDC,7,40.2
2026-01-27,NTPC,1,3.05
2026-01-27,NUVAMA,1,5.84
2026-01-27,NYKAA,1,3.01
2026-01-27,OBEROIRLTY,1,5.53
2026-01-27,OFSS,2,9.88
2026-01-27,PATANJALI,10,48.69
2026-01-27,PERSISTENT,1,3.84
2026-01-27,PETRONET,4,15.65
2026-01-27,PFC,2,7.99
2026-01-27,PGEL,2,7.53
2026-01-27,PHOENIXLTD,3,11.97
2026-01-27,PNB,2,7.99
2026-01-27,PNBHOUSING,5,19.4
2026-01-27,POLYCAB,3,17.49
2026-01-27,POWERGRID,1,4.26
2026-01-27,RBLBANK,12,45.61
2026-01-27,RECLTD,2,10.22
2026-01-27,SAIL,11,78.59
2026-01-27,SAMMAANCAP,10,59.35
2026-01-27,SBICARD,1,3.71
